id,tx_id,amount,merchant,timestamp,features,fraud_score,label,created_at
218,TX-373501,4246.05,Uber,2026-05-06T12:30:16.200801,{},0.07420891274183834,0,2026-05-06T12:30:16.200801
219,TX-761786,8171.19,Flipkart,2026-05-06T22:58:16.200801,{},0.08161577468176759,0,2026-05-06T22:58:16.200801
220,TX-483974,8014.06,Electronics Store,2026-05-07T06:19:16.200801,{},0.04363239863015977,0,2026-05-07T06:19:16.200801
221,TX-695138,10715.2,Electronics Store,2026-05-07T10:55:16.200801,{},0.026908168168056322,0,2026-05-07T10:55:16.200801
222,TX-229020,2928.9,Amazon,2026-05-06T20:47:16.200801,{},0.24791629712069435,0,2026-05-06T20:47:16.200801
223,TX-724333,4677.24,Local Grocery,2026-05-06T18:29:16.200801,{},0.08749412004262212,0,2026-05-06T18:29:16.200801
224,TX-168494,1065.0,Uber,2026-05-07T05:21:16.200801,{},0.048392986033418656,0,2026-05-07T05:21:16.200801
225,TX-898119,10804.44,Zomato,2026-05-07T11:44:16.200801,{},0.1545126922046524,0,2026-05-07T11:44:16.200801
226,TX-773099,9758.08,Amazon,2026-05-06T15:12:16.200801,{},0.23139317701829779,0,2026-05-06T15:12:16.200801
227,TX-982126,4315.67,Electronics Store,2026-05-07T07:36:16.200801,{},0.20891264240987661,0,2026-05-07T07:36:16.200801
228,TX-971197,6101.16,Uber,2026-05-07T10:30:16.200801,{},0.22492410189310794,0,2026-05-07T10:30:16.200801
229,TX-929110,6696.66,Electronics Store,2026-05-06T23:13:16.200801,{},0.1165481978352602,0,2026-05-06T23:13:16.200801
230,TX-153503,1214.47,Local Grocery,2026-05-06T16:28:16.200801,{},0.11486668505512203,0,2026-05-06T16:28:16.200801
231,TX-367829,5991.06,Local Grocery,2026-05-07T10:31:16.200801,{},0.11451441166928412,0,2026-05-07T10:31:16.200801
232,TX-238989,13483.63,Uber,2026-05-07T11:31:16.200801,{},0.21155799569561082,0,2026-05-07T11:31:16.200801
233,TX-786393,13192.77,Zomato,2026-05-06T21:39:16.200801,{},0.290143948062231,0,2026-05-06T21:39:16.200801
234,TX-349046,7138.86,Foreign/Unrecognized,2026-05-06T18:53:16.200801,{},0.15847580600761257,0,2026-05-06T18:53:16.200801
235,TX-161263,7003.3,Foreign/Unrecognized,2026-05-07T10:37:16.200801,{},0.7792361516223012,1,2026-05-07T10:37:16.200801
236,TX-118574,9096.05,Local Grocery,2026-05-07T02:12:16.200801,{},0.2562869068548098,0,2026-05-07T02:12:16.200801
237,TX-319257,11646.3,Amazon,2026-05-07T08:42:16.200801,{},0.2125378707805321,0,2026-05-07T08:42:16.200801
238,TX-563061,6112.71,Flipkart,2026-05-06T23:58:16.200801,{},0.057048091292083034,0,2026-05-06T23:58:16.200801
239,TX-184022,309.47,Amazon,2026-05-07T09:08:16.200801,{},0.19915493560052455,0,2026-05-07T09:08:16.200801
240,TX-506750,7576.03,Uber,2026-05-06T13:55:16.200801,{},0.045419974308982945,0,2026-05-06T13:55:16.200801
241,TX-860212,458.33,Electronics Store,2026-05-07T08:02:16.200801,{},0.26152929933927155,0,2026-05-07T08:02:16.200801
242,TX-489019,4308.02,Electronics Store,2026-05-06T19:17:16.200801,{},0.2086146195696623,0,2026-05-06T19:17:16.200801
243,TX-925274,11820.75,Electronics Store,2026-05-07T04:29:16.200801,{},0.08827132501327647,0,2026-05-07T04:29:16.200801
244,TX-668494,1252.25,Uber,2026-05-06T14:48:16.200801,{},0.017195909066846468,0,2026-05-06T14:48:16.200801
245,TX-271369,10654.44,Amazon,2026-05-06T16:25:16.200801,{},0.1326235705740425,0,2026-05-06T16:25:16.200801
246,TX-142820,3833.58,Amazon,2026-05-07T08:28:16.200801,{},0.10056068417696677,0,2026-05-07T08:28:16.200801
247,TX-806155,9001.31,Flipkart,2026-05-06T23:00:16.200801,{},0.21628886396937289,0,2026-05-06T23:00:16.200801
248,TX-282355,6240.23,Amazon,2026-05-06T13:03:16.200801,{},0.16775907973074483,0,2026-05-06T13:03:16.200801
249,TX-582388,12214.49,Uber,2026-05-06T20:11:16.200801,{},0.19786731511899758,0,2026-05-06T20:11:16.200801
250,TX-331206,4567.37,Amazon,2026-05-06T15:35:16.200801,{},0.2898984810053966,0,2026-05-06T15:35:16.200801
251,TX-141609,14180.0,Local Grocery,2026-05-07T11:11:16.200801,{},0.22767877719725693,0,2026-05-07T11:11:16.200801
252,TX-971785,4792.91,Foreign/Unrecognized,2026-05-06T20:08:16.200801,{},0.10139400629871609,0,2026-05-06T20:08:16.200801
253,TX-224202,10927.85,Amazon,2026-05-07T05:09:16.200801,{},0.7334706933697414,1,2026-05-07T05:09:16.200801
254,TX-298604,2624.3,Flipkart,2026-05-07T04:34:16.200801,{},0.6435317428788135,1,2026-05-07T04:34:16.200801
255,TX-893084,4790.85,Zomato,2026-05-06T23:59:16.200801,{},0.09641757576609844,0,2026-05-06T23:59:16.200801
256,TX-449216,1641.36,Electronics Store,2026-05-06T16:52:16.200801,{},0.20511329237845147,0,2026-05-06T16:52:16.200801
257,TX-797142,6179.89,Foreign/Unrecognized,2026-05-06T13:13:16.200801,{},0.7556411729580848,1,2026-05-06T13:13:16.200801
258,TX-636578,12950.68,Electronics Store,2026-05-07T04:48:16.200801,{},0.7628031840706853,1,2026-05-07T04:48:16.200801
259,TX-875514,6134.22,Amazon,2026-05-06T16:37:16.200801,{},0.21697987887310485,0,2026-05-06T16:37:16.200801
260,TX-195123,9219.18,Flipkart,2026-05-06T19:12:16.200801,{},0.18996597129691117,0,2026-05-06T19:12:16.200801
261,TX-806494,2145.91,Foreign/Unrecognized,2026-05-06T23:36:16.200801,{},0.07224443744123554,0,2026-05-06T23:36:16.200801
262,TX-892369,6720.96,Zomato,2026-05-06T21:53:16.200801,{},0.2649834557779082,0,2026-05-06T21:53:16.200801
263,TX-817154,8601.72,Zomato,2026-05-06T21:18:16.200801,{},0.23563092939515035,0,2026-05-06T21:18:16.200801
264,TX-910449,1456.29,Electronics Store,2026-05-06T18:20:16.200801,{},0.13787858563275196,0,2026-05-06T18:20:16.200801
265,TX-667907,4035.87,Zomato,2026-05-06T20:38:16.200801,{},0.2998249772213608,0,2026-05-06T20:38:16.200801
266,TX-212959,4075.93,Amazon,2026-05-07T01:12:16.200801,{},0.29564341828364055,0,2026-05-07T01:12:16.200801
267,TX-689718,3392.51,Electronics Store,2026-05-07T08:39:16.200801,{},0.1394649987351191,0,2026-05-07T08:39:16.200801
268,TX-210603,10197.79,Zomato,2026-05-07T00:41:16.200801,{},0.9859321858013546,1,2026-05-07T00:41:16.200801
269,TX-593518,2270.87,Uber,2026-05-07T07:31:16.200801,{},0.07960535285805007,0,2026-05-07T07:31:16.200801
270,TX-849496,7145.95,Zomato,2026-05-07T07:06:16.200801,{},0.1449138443054503,0,2026-05-07T07:06:16.200801
271,TX-918309,2381.37,Flipkart,2026-05-07T05:20:16.200801,{},0.026677706726667798,0,2026-05-07T05:20:16.200801
272,TX-606388,12964.29,Amazon,2026-05-07T10:07:16.200801,{},0.2713275034094471,0,2026-05-07T10:07:16.200801
273,TX-613657,11142.89,Foreign/Unrecognized,2026-05-06T18:38:16.200801,{},0.18983439945511268,0,2026-05-06T18:38:16.200801
274,TX-554575,5593.83,Uber,2026-05-07T02:10:16.200801,{},0.20701204334693593,0,2026-05-07T02:10:16.200801
275,TX-338259,585.77,Uber,2026-05-07T09:28:16.200801,{},0.049171761255989384,0,2026-05-07T09:28:16.200801
276,TX-345626,5687.67,Electronics Store,2026-05-06T21:47:16.200801,{},0.27667486202471614,0,2026-05-06T21:47:16.200801
277,TX-738225,3366.4,Uber,2026-05-07T11:18:16.200801,{},0.21919681659022883,0,2026-05-07T11:18:16.200801
278,TX-243468,7810.59,Uber,2026-05-07T00:11:16.200801,{},0.04051285420707148,0,2026-05-07T00:11:16.200801
279,TX-702898,174.97,Uber,2026-05-06T15:01:16.200801,{},0.2797359294471279,0,2026-05-06T15:01:16.200801
280,TX-479449,14833.08,Zomato,2026-05-07T07:35:16.200801,{},0.07424035096445111,0,2026-05-07T07:35:16.200801
281,TX-124597,2896.15,Electronics Store,2026-05-07T07:38:16.200801,{},0.13464170492744088,0,2026-05-07T07:38:16.200801
282,TX-975452,12332.97,Uber,2026-05-06T12:59:16.200801,{},0.27745643204339787,0,2026-05-06T12:59:16.200801
283,TX-112546,2631.36,Foreign/Unrecognized,2026-05-06T14:40:16.200801,{},0.21069930629691325,0,2026-05-06T14:40:16.200801
284,TX-246258,4626.85,Local Grocery,2026-05-06T16:39:16.200801,{},0.2987876037609611,0,2026-05-06T16:39:16.200801
285,TX-627500,1258.5,Uber,2026-05-07T06:34:16.200801,{},0.059128391181779615,0,2026-05-07T06:34:16.200801
286,TX-860829,3501.07,Uber,2026-05-07T05:04:16.200801,{},0.16062587945634169,0,2026-05-07T05:04:16.200801
287,TX-181844,1540.59,Local Grocery,2026-05-06T21:06:16.200801,{},0.1729910971830664,0,2026-05-06T21:06:16.200801
288,TX-286368,4728.95,Electronics Store,2026-05-07T09:13:16.200801,{},0.20685288170624397,0,2026-05-07T09:13:16.200801
289,TX-459951,2480.07,Foreign/Unrecognized,2026-05-07T07:48:16.200801,{},0.2973711729103123,0,2026-05-07T07:48:16.200801
290,TX-695173,1213.08,Amazon,2026-05-06T14:02:16.200801,{},0.29665028094604096,0,2026-05-06T14:02:16.200801
291,TX-592355,10933.45,Zomato,2026-05-06T14:46:16.200801,{},0.1538290447636007,0,2026-05-06T14:46:16.200801
292,TX-830735,7089.19,Flipkart,2026-05-07T06:30:16.200801,{},0.28449187492586087,0,2026-05-07T06:30:16.200801
293,TX-951179,10639.96,Zomato,2026-05-07T07:37:16.200801,{},0.29116217254700266,0,2026-05-07T07:37:16.200801
294,TX-650064,14286.74,Electronics Store,2026-05-06T20:23:16.200801,{},0.23733607263597575,0,2026-05-06T20:23:16.200801
295,TX-344684,8222.26,Electronics Store,2026-05-06T21:26:16.200801,{},0.21233946905453666,0,2026-05-06T21:26:16.200801
296,TX-552186,14271.26,Electronics Store,2026-05-06T20:32:16.200801,{},0.17678001863222273,0,2026-05-06T20:32:16.200801
297,TX-222993,13926.71,Local Grocery,2026-05-07T09:47:16.200801,{},0.29885398076803665,0,2026-05-07T09:47:16.200801
298,TX-361824,12367.54,Amazon,2026-05-07T09:46:16.200801,{},0.0437523132980105,0,2026-05-07T09:46:16.200801
299,TX-808447,14580.02,Electronics Store,2026-05-07T10:24:16.200801,{},0.17140668437295997,0,2026-05-07T10:24:16.200801
300,TX-317336,5877.62,Electronics Store,2026-05-07T06:14:16.200801,{},0.24103862173711788,0,2026-05-07T06:14:16.200801
301,TX-464349,1675.92,Zomato,2026-05-06T20:45:16.200801,{},0.2812114345419795,0,2026-05-06T20:45:16.200801
302,TX-933968,11913.26,Foreign/Unrecognized,2026-05-06T13:11:16.200801,{},0.8383331296804437,1,2026-05-06T13:11:16.200801
303,TX-334944,14902.69,Local Grocery,2026-05-06T16:57:16.200801,{},0.04947003542392657,0,2026-05-06T16:57:16.200801
304,TX-612545,12690.45,Flipkart,2026-05-07T04:22:16.200801,{},0.13072180352354268,0,2026-05-07T04:22:16.200801
305,TX-694371,13397.62,Electronics Store,2026-05-06T20:13:16.200801,{},0.22668932965603986,0,2026-05-06T20:13:16.200801
306,TX-243258,5931.63,Zomato,2026-05-07T08:05:16.200801,{},0.06533507939152824,0,2026-05-07T08:05:16.200801
307,TX-317383,14172.13,Electronics Store,2026-05-06T16:56:16.200801,{},0.11229439713299078,0,2026-05-06T16:56:16.200801
308,TX-282607,6792.96,Zomato,2026-05-06T23:21:16.200801,{},0.010484426772289359,0,2026-05-06T23:21:16.200801
309,TX-491536,8283.42,Flipkart,2026-05-07T02:41:16.200801,{},0.275451028075536,0,2026-05-07T02:41:16.200801
310,TX-162771,2230.28,Amazon,2026-05-06T18:34:16.200801,{},0.1878853421684298,0,2026-05-06T18:34:16.200801
311,TX-557125,12546.61,Electronics Store,2026-05-07T01:32:16.200801,{},0.22222119712610924,0,2026-05-07T01:32:16.200801
312,TX-770085,2520.02,Flipkart,2026-05-07T08:55:16.200801,{},0.1304839986087118,0,2026-05-07T08:55:16.200801
313,TX-166538,4007.28,Uber,2026-05-07T00:25:16.200801,{},0.7794840203794282,1,2026-05-07T00:25:16.200801
314,TX-207100,9746.66,Amazon,2026-05-07T08:54:16.200801,{},0.2529118251715177,0,2026-05-07T08:54:16.200801
315,TX-931564,4759.85,Amazon,2026-05-06T16:47:16.200801,{},0.18412523305114306,0,2026-05-06T16:47:16.200801
316,TX-456611,5904.7,Flipkart,2026-05-06T23:18:16.200801,{},0.15647788387652972,0,2026-05-06T23:18:16.200801
317,TX-529028,14938.03,Foreign/Unrecognized,2026-05-06T15:13:16.200801,{},0.5104826125014232,1,2026-05-06T15:13:16.200801
318,TX-704608,8542.63,Foreign/Unrecognized,2026-05-06T18:23:16.200801,{},0.8018639568140375,1,2026-05-06T18:23:16.200801
319,TX-825646,6613.68,Zomato,2026-05-06T23:00:16.200801,{},0.2584970203392299,0,2026-05-06T23:00:16.200801
320,TX-204290,373.26,Zomato,2026-05-06T13:37:16.200801,{},0.013735639160315448,0,2026-05-06T13:37:16.200801
321,TX-326963,7272.65,Foreign/Unrecognized,2026-05-07T05:31:16.200801,{},0.5898225586280054,1,2026-05-07T05:31:16.200801
322,TX-113537,11317.31,Uber,2026-05-06T20:50:16.200801,{},0.2674711515405785,0,2026-05-06T20:50:16.200801
323,TX-662699,13837.1,Electronics Store,2026-05-07T09:23:16.200801,{},0.12399593999497667,0,2026-05-07T09:23:16.200801
324,TX-721938,14647.45,Local Grocery,2026-05-07T08:36:16.200801,{},0.026334854965293426,0,2026-05-07T08:36:16.200801
325,TX-670380,7712.51,Electronics Store,2026-05-07T00:04:16.200801,{},0.7828672125071463,1,2026-05-07T00:04:16.200801
326,TX-103683,6684.03,Amazon,2026-05-07T00:16:16.200801,{},0.02714100303833212,0,2026-05-07T00:16:16.200801
327,TX-745566,518.92,Amazon,2026-05-07T09:39:16.200801,{},0.1483944117794398,0,2026-05-07T09:39:16.200801
328,TX-753980,9532.91,Electronics Store,2026-05-06T18:23:16.200801,{},0.18846278058999089,0,2026-05-06T18:23:16.200801
329,TX-962374,5402.16,Foreign/Unrecognized,2026-05-06T14:00:16.200801,{},0.08776816932340255,0,2026-05-06T14:00:16.200801
330,TX-554385,13861.27,Uber,2026-05-07T01:47:16.200801,{},0.06353413991130888,0,2026-05-07T01:47:16.200801
331,TX-556455,4918.31,Local Grocery,2026-05-07T04:37:16.200801,{},0.19001901960116907,0,2026-05-07T04:37:16.200801
332,TX-766129,8569.93,Foreign/Unrecognized,2026-05-06T13:26:16.200801,{},0.15297986450860906,0,2026-05-06T13:26:16.200801
333,TX-800612,9161.31,Amazon,2026-05-06T22:59:16.200801,{},0.030684993957106423,0,2026-05-06T22:59:16.200801
334,TX-214505,4057.75,Electronics Store,2026-05-07T03:31:16.200801,{},0.19755336522206043,0,2026-05-07T03:31:16.200801
335,TX-418340,3721.39,Uber,2026-05-06T21:13:16.200801,{},0.0320862130864252,0,2026-05-06T21:13:16.200801
336,TX-984617,4404.84,Uber,2026-05-07T03:19:16.200801,{},0.05139962910493735,0,2026-05-07T03:19:16.200801
337,TX-234435,4025.04,Flipkart,2026-05-07T05:59:16.200801,{},0.02489942838356953,0,2026-05-07T05:59:16.200801
338,TX-428651,9304.24,Flipkart,2026-05-06T13:12:16.200801,{},0.015423882642307037,0,2026-05-06T13:12:16.200801
339,TX-886573,7286.32,Uber,2026-05-07T10:44:16.200801,{},0.17014858640438935,0,2026-05-07T10:44:16.200801
340,TX-369906,12684.86,Uber,2026-05-06T19:41:16.200801,{},0.17364189846874273,0,2026-05-06T19:41:16.200801
341,TX-224641,3648.45,Foreign/Unrecognized,2026-05-06T23:19:16.200801,{},0.02569665757886607,0,2026-05-06T23:19:16.200801
342,TX-152109,6210.74,Electronics Store,2026-05-07T06:53:16.200801,{},0.26873428398968396,0,2026-05-07T06:53:16.200801
343,TX-565092,570.17,Local Grocery,2026-05-06T23:15:16.200801,{},0.05435650228989547,0,2026-05-06T23:15:16.200801
344,TX-361253,3729.38,Zomato,2026-05-06T14:57:16.200801,{},0.22243032930138507,0,2026-05-06T14:57:16.200801
345,TX-346555,14615.21,Electronics Store,2026-05-07T12:12:16.200801,{},0.25329576523154024,0,2026-05-07T12:12:16.200801
346,TX-388783,14621.69,Uber,2026-05-07T01:26:16.200801,{},0.025098554215719285,0,2026-05-07T01:26:16.200801
347,TX-663438,7040.9,Local Grocery,2026-05-06T16:51:16.200801,{},0.05842280052059873,0,2026-05-06T16:51:16.200801
348,TX-914172,14043.69,Flipkart,2026-05-06T17:30:16.200801,{},0.20853891663708882,0,2026-05-06T17:30:16.200801
349,TX-927153,2047.77,Local Grocery,2026-05-06T14:25:16.200801,{},0.12775204387960545,0,2026-05-06T14:25:16.200801
350,TX-458554,7693.13,Uber,2026-05-06T14:45:16.200801,{},0.27383518101750154,0,2026-05-06T14:45:16.200801
351,TX-110694,10644.73,Flipkart,2026-05-07T07:51:16.200801,{},0.04478604090148608,0,2026-05-07T07:51:16.200801
352,TX-906122,329.26,Amazon,2026-05-06T18:35:16.200801,{},0.17289791812944866,0,2026-05-06T18:35:16.200801
353,TX-183247,8462.95,Flipkart,2026-05-06T19:12:16.200801,{},0.29888528213221327,0,2026-05-06T19:12:16.200801
354,TX-926691,5357.87,Uber,2026-05-07T01:43:16.200801,{},0.2326307190455051,0,2026-05-07T01:43:16.200801
355,TX-508370,11681.59,Zomato,2026-05-06T22:56:16.200801,{},0.10115337181807697,0,2026-05-06T22:56:16.200801
356,TX-380692,4029.87,Uber,2026-05-07T09:09:16.200801,{},0.2988994551646682,0,2026-05-07T09:09:16.200801
357,TX-475522,11868.49,Flipkart,2026-05-06T23:01:16.200801,{},0.033231222989153326,0,2026-05-06T23:01:16.200801
358,TX-131727,5276.88,Uber,2026-05-06T22:40:16.200801,{},0.06794369529958935,0,2026-05-06T22:40:16.200801
359,TX-590030,4405.76,Foreign/Unrecognized,2026-05-07T03:58:16.200801,{},0.11619183605054788,0,2026-05-07T03:58:16.200801
360,TX-160123,1302.89,Uber,2026-05-06T12:54:16.200801,{},0.048971672928894455,0,2026-05-06T12:54:16.200801
361,TX-694777,7521.65,Flipkart,2026-05-07T06:20:16.200801,{},0.19555168389051578,0,2026-05-07T06:20:16.200801
362,TX-989410,8094.5,Flipkart,2026-05-07T04:51:16.200801,{},0.5527184369536539,1,2026-05-07T04:51:16.200801
363,TX-602195,11950.44,Amazon,2026-05-06T13:36:16.200801,{},0.09082477536975624,0,2026-05-06T13:36:16.200801
364,TX-996206,648.79,Electronics Store,2026-05-07T06:08:16.200801,{},0.16756330909116757,0,2026-05-07T06:08:16.200801
365,TX-491063,7178.53,Flipkart,2026-05-07T07:48:16.200801,{},0.26124975948668516,0,2026-05-07T07:48:16.200801
366,TX-602856,2335.27,Zomato,2026-05-07T11:26:16.200801,{},0.2086796996892585,0,2026-05-07T11:26:16.200801
367,TX-946216,8866.04,Electronics Store,2026-05-06T21:15:16.200801,{},0.11834608876273735,0,2026-05-06T21:15:16.200801
368,TX-125248,8969.35,Uber,2026-05-07T07:41:16.200801,{},0.24834091458731578,0,2026-05-07T07:41:16.200801
369,TX-960440,344.79,Foreign/Unrecognized,2026-05-06T15:50:16.200801,{},0.23404376148835435,0,2026-05-06T15:50:16.200801
370,TX-775163,2213.9,Zomato,2026-05-07T10:41:16.200801,{},0.25901424443215915,0,2026-05-07T10:41:16.200801
371,TX-504676,12197.53,Local Grocery,2026-05-06T12:32:16.200801,{},0.07577311786703832,0,2026-05-06T12:32:16.200801
372,TX-814109,3409.98,Local Grocery,2026-05-06T22:17:16.200801,{},0.1880061043286909,0,2026-05-06T22:17:16.200801
373,TX-785301,3605.58,Electronics Store,2026-05-06T22:12:16.200801,{},0.18832756786952168,0,2026-05-06T22:12:16.200801
374,TX-583570,13236.76,Uber,2026-05-07T11:39:16.200801,{},0.1152134651902134,0,2026-05-07T11:39:16.200801
375,TX-296081,877.15,Uber,2026-05-07T12:26:16.200801,{},0.018791912933989723,0,2026-05-07T12:26:16.200801
376,TX-278656,1485.7,Electronics Store,2026-05-07T02:14:16.200801,{},0.25777424096438323,0,2026-05-07T02:14:16.200801
377,TX-548926,3362.11,Local Grocery,2026-05-07T09:15:16.200801,{},0.039436321635742615,0,2026-05-07T09:15:16.200801
378,TX-927476,1368.62,Electronics Store,2026-05-06T22:34:16.200801,{},0.28667419389029763,0,2026-05-06T22:34:16.200801
379,TX-647906,14555.38,Local Grocery,2026-05-06T20:40:16.200801,{},0.17853408555089834,0,2026-05-06T20:40:16.200801
380,TX-613206,11228.73,Electronics Store,2026-05-07T06:22:16.200801,{},0.24171946650380546,0,2026-05-07T06:22:16.200801
381,TX-643086,3031.37,Uber,2026-05-07T03:20:16.200801,{},0.28087571851330795,0,2026-05-07T03:20:16.200801
382,TX-665263,2397.98,Electronics Store,2026-05-06T16:34:16.200801,{},0.030098127432547334,0,2026-05-06T16:34:16.200801
383,TX-992464,721.04,Zomato,2026-05-07T09:17:16.200801,{},0.15932594059399097,0,2026-05-07T09:17:16.200801
384,TX-896928,4893.94,Foreign/Unrecognized,2026-05-07T01:11:16.200801,{},0.01894767670876467,0,2026-05-07T01:11:16.200801
385,TX-911599,10132.82,Amazon,2026-05-06T15:56:16.200801,{},0.021989768158856636,0,2026-05-06T15:56:16.200801
386,TX-452399,584.25,Zomato,2026-05-06T16:19:16.200801,{},0.1394159512569351,0,2026-05-06T16:19:16.200801
387,TX-178206,7576.58,Zomato,2026-05-07T01:19:16.200801,{},0.12179695540958421,0,2026-05-07T01:19:16.200801
388,TX-409595,2087.04,Local Grocery,2026-05-06T19:30:16.200801,{},0.07849847587826762,0,2026-05-06T19:30:16.200801
389,TX-457907,7165.27,Amazon,2026-05-06T14:56:16.200801,{},0.03784198648305013,0,2026-05-06T14:56:16.200801
390,TX-769535,14605.74,Uber,2026-05-07T07:19:16.200801,{},0.2905365385259115,0,2026-05-07T07:19:16.200801
391,TX-189653,14465.5,Amazon,2026-05-06T15:48:16.200801,{},0.2753997826628662,0,2026-05-06T15:48:16.200801
392,TX-284396,12482.3,Zomato,2026-05-07T04:34:16.200801,{},0.5744230960060905,1,2026-05-07T04:34:16.200801
393,TX-809147,5866.62,Foreign/Unrecognized,2026-05-07T01:30:16.200801,{},0.6461037409303296,1,2026-05-07T01:30:16.200801
394,TX-589728,1612.97,Local Grocery,2026-05-07T02:43:16.200801,{},0.6234157209664078,1,2026-05-07T02:43:16.200801
395,TX-617929,14290.68,Foreign/Unrecognized,2026-05-07T01:27:16.200801,{},0.8807660951045935,1,2026-05-07T01:27:16.200801
396,TX-551585,4385.89,Uber,2026-05-06T16:21:16.200801,{},0.25097691499677205,0,2026-05-06T16:21:16.200801
397,TX-463992,6278.73,Zomato,2026-05-07T12:18:16.200801,{},0.22305285420308604,0,2026-05-07T12:18:16.200801
398,TX-729601,6271.94,Foreign/Unrecognized,2026-05-06T19:48:16.200801,{},0.5136950659591766,1,2026-05-06T19:48:16.200801
399,TX-584610,14559.11,Local Grocery,2026-05-07T02:25:16.200801,{},0.21680620785972937,0,2026-05-07T02:25:16.200801
400,TX-949409,11442.34,Flipkart,2026-05-07T06:12:16.200801,{},0.12929946366613945,0,2026-05-07T06:12:16.200801
401,TX-810417,11365.95,Amazon,2026-05-06T15:25:16.200801,{},0.17793458522939212,0,2026-05-06T15:25:16.200801
402,TX-255691,3358.99,Foreign/Unrecognized,2026-05-07T12:03:16.200801,{},0.07604248493933852,0,2026-05-07T12:03:16.200801
403,TX-206546,7351.94,Amazon,2026-05-07T00:02:16.200801,{},0.10311915313114557,0,2026-05-07T00:02:16.200801
404,TX-463623,7465.78,Flipkart,2026-05-06T21:16:16.200801,{},0.03842394791278708,0,2026-05-06T21:16:16.200801
405,TX-775952,6867.81,Zomato,2026-05-07T07:26:16.200801,{},0.04695097072027594,0,2026-05-07T07:26:16.200801
406,TX-818179,14897.51,Uber,2026-05-06T23:06:16.200801,{},0.28941371482324774,0,2026-05-06T23:06:16.200801
407,TX-912741,9781.65,Zomato,2026-05-07T04:40:16.200801,{},0.6020519726054638,1,2026-05-07T04:40:16.200801
408,TX-924545,13958.54,Zomato,2026-05-07T07:25:16.200801,{},0.21597575193767812,0,2026-05-07T07:25:16.200801
409,TX-484691,10377.56,Flipkart,2026-05-07T01:18:16.200801,{},0.6886919225025123,1,2026-05-07T01:18:16.200801
410,TX-355357,8654.82,Foreign/Unrecognized,2026-05-06T22:49:16.200801,{},0.658148336683031,1,2026-05-06T22:49:16.200801
411,TX-384604,822.0,Foreign/Unrecognized,2026-05-06T19:01:16.200801,{},0.29481258665161253,0,2026-05-06T19:01:16.200801
412,TX-290340,12300.56,Flipkart,2026-05-06T13:34:16.200801,{},0.020988098752708222,0,2026-05-06T13:34:16.200801
413,TX-895992,5270.09,Local Grocery,2026-05-07T07:59:16.200801,{},0.26571533896877947,0,2026-05-07T07:59:16.200801
414,TX-938182,3928.08,Foreign/Unrecognized,2026-05-06T13:23:16.200801,{},0.20803956931884082,0,2026-05-06T13:23:16.200801
415,TX-678523,13475.97,Local Grocery,2026-05-06T20:14:16.200801,{},0.21995932752643235,0,2026-05-06T20:14:16.200801
416,TX-612827,3451.44,Foreign/Unrecognized,2026-05-07T07:54:16.200801,{},0.13914299157415627,0,2026-05-07T07:54:16.200801
417,TX-370504,12770.64,Foreign/Unrecognized,2026-05-06T16:01:16.200801,{},0.10891068927760374,0,2026-05-06T16:01:16.200801
418,TX-471001,6098.36,Amazon,2026-05-06T23:01:16.200801,{},0.04746232532887336,0,2026-05-06T23:01:16.200801
419,TX-521595,3869.53,Flipkart,2026-05-07T02:42:16.200801,{},0.6620770986198018,1,2026-05-07T02:42:16.200801
420,TX-847847,13651.59,Flipkart,2026-05-07T11:57:16.200801,{},0.14973578646066296,0,2026-05-07T11:57:16.200801
421,TX-192966,3723.18,Amazon,2026-05-07T04:06:16.200801,{},0.2581054196670167,0,2026-05-07T04:06:16.200801
422,TX-797651,13767.02,Uber,2026-05-07T12:29:16.200801,{},0.037230716356166496,0,2026-05-07T12:29:16.200801
423,TX-666372,6753.51,Zomato,2026-05-06T17:33:16.200801,{},0.025224889003992102,0,2026-05-06T17:33:16.200801
424,TX-610123,10362.48,Amazon,2026-05-07T04:42:16.200801,{},0.18027103360130878,0,2026-05-07T04:42:16.200801
425,TX-481190,11431.61,Uber,2026-05-07T02:55:16.200801,{},0.7138172262714023,1,2026-05-07T02:55:16.200801
426,TX-803002,7871.07,Amazon,2026-05-07T07:22:16.200801,{},0.10603486912352662,0,2026-05-07T07:22:16.200801
427,TX-139942,2820.59,Flipkart,2026-05-07T08:52:16.200801,{},0.05272240179699993,0,2026-05-07T08:52:16.200801
428,TX-370931,9190.93,Electronics Store,2026-05-07T09:27:16.200801,{},0.09373006916645017,0,2026-05-07T09:27:16.200801
429,TX-670928,8820.77,Zomato,2026-05-06T21:48:16.200801,{},0.026879255423750033,0,2026-05-06T21:48:16.200801
430,TX-732850,14578.41,Foreign/Unrecognized,2026-05-07T10:42:16.200801,{},0.01499752303541302,0,2026-05-07T10:42:16.200801
431,TX-965831,11103.24,Zomato,2026-05-06T14:46:16.200801,{},0.16086419356047785,0,2026-05-06T14:46:16.200801
432,TX-318201,12993.24,Amazon,2026-05-07T07:57:16.200801,{},0.29333904686548357,0,2026-05-07T07:57:16.200801
433,TX-162086,12809.58,Uber,2026-05-06T13:42:16.200801,{},0.0354084711599527,0,2026-05-06T13:42:16.200801
434,TX-350043,9326.07,Electronics Store,2026-05-07T05:44:16.200801,{},0.9857175963073987,1,2026-05-07T05:44:16.200801
